0.07568238213399504,0.09395973154362416,0.5091386747048146
0.09252217997465145,0.12048192771084337,0.513979873868096
0.07215189873417721,0.03636363636363636,0.48210586881472955
0.07453416149068323,0.09333333333333334,0.5093995859213251
0.10204081632653061,0.08771929824561403,0.4928392409595417
0.08121827411167512,0.023952095808383235,0.471366910848354
0.09022556390977443,0.050955414012738856,0.4803649250514822
0.0686641697877653,0.06493506493506493,0.49813544757364986
0.08646616541353383,0.05732484076433121,0.4854293376753987
0.08198757763975155,0.02666666666666667,0.47233954451345755
