1.3719029835293555; 0.9664429530201343; 0.0; 0.5167785234899329
1.2231252057515822; 0.040268456375838924; 0.39950372208436724; 0.7801139107698969
1.074347427973809; 0.026845637583892617; 0.7233250620347395; 0.6249146501906839
0.9255696501960357; 0.006711409395973154; 0.8374689826302729; 0.577909803986877
0.7767918724182623; 0.0; 0.8734491315136477; 0.5632754342431762
0.628014094640489; 0.0; 0.892059553349876; 0.5539702233250621
0.4792363168627156; 0.0; 0.9168734491315137; 0.5415632754342432
0.33045853908494227; 0.0; 0.9280397022332506; 0.5359801488833746
0.18168076130716895; 0.0; 0.956575682382134; 0.5217121588089331
0.03290298352939566; 0.0; 0.9801488833746899; 0.5099255583126551
