0.5732009925558312,0.8456375838926175,0.636218295668393
0.5133079847908745,0.8192771084337349,0.6529845618214302
0.5367088607594936,0.8666666666666667,0.6649789029535865
0.5118012422360249,0.8466666666666667,0.667432712215321
0.5089285714285714,0.8128654970760234,0.651968462823726
0.5368020304568528,0.8263473053892215,0.6447726374661844
0.5463659147869674,0.7898089171974523,0.6217215012052424
0.5343320848938826,0.8116883116883117,0.6386781133972146
0.5363408521303258,0.8598726114649682,0.6617658796673211
0.5267080745341615,0.8133333333333334,0.6433126293995859
