0.13777441332323997,0.23146292585170342,0.5468442562642317
0.12959454338764684,0.2077922077922078,0.5390988322022805
0.1318557475582269,0.2198364008179959,0.5439903266298844
0.14068441064638784,0.21089108910891088,0.5351033392312615
0.1404303510758777,0.16952573158425832,0.5145476902541903
0.13280363223609534,0.2086258776328987,0.5379111226984017
0.1243366186504928,0.20758483033932135,0.5416241058444142
0.12205166604268064,0.19504643962848298,0.5364973867929012
0.13000381242851697,0.18387413962635202,0.5269351635989175
0.1292413267251239,0.18092428711897737,0.5258414801969268
