0.5,0.8962906888720666,0.6981453444360333
0.5294705294705294,0.9090564607805988,0.6897929656550347
0.5081799591002045,0.903831705484598,0.6978258731921967
0.5346534653465347,0.9064638783269962,0.6859052064902308
0.5560040363269425,0.9139297848244621,0.6789628742487598
0.5235707121364093,0.9186530457813091,0.6975411668224499
0.5459081836327345,0.9158453373768006,0.684968576872033
0.5283797729618163,0.9153874953201049,0.6935038611791443
0.5250737463126843,0.9168890583301563,0.6959076560087359
0.5309734513274337,0.9119329012581014,0.6904797249653339
