1,394503895; 0.9992429977289932; 0.0; 0.5003785011355034
1,243392784; 0.04806964420893263; 0.3016032064128257; 0.8251635746891208
1,092281673; 0.004163512490537472; 0.5440881763527055; 0.7258741555783785
0.9411705616792057; 0.0026495079485238456; 0.654308617234469; 0.6715209374085036
0.7900594505680993; 0.0; 0.7344689378757515; 0.6327655310621243
0.638948339456993; 0.0; 0.7735470941883767; 0.6132264529058116
0.48783722834588666; 0.0; 0.845691382765531; 0.5771543086172345
0.3367261172347803; 0.0; 0.9328657314629258; 0.5335671342685371
0.18561500612367393; 0.0; 0.9639278557114228; 0.5180360721442886
0.03450389501256724; 0.0; 0.9769539078156313; 0.5115230460921844
