0.5124905374716124,0.9719438877755511,0.7297266751519693
0.506631299734748,0.9660339660339661,0.729701333149609
0.4977460555972953,0.9683026584867076,0.7352783014447062
0.5022813688212928,0.9653465346534653,0.7315325829160862
0.5013212533031333,0.9717457114026236,0.7352122290497451
0.516836927733636,0.9719157472417251,0.7275394097540445
0.49128127369219105,0.9670658682634731,0.737892297285641
0.4938225383751404,0.9700722394220846,0.7381248505234721
0.4959969500571864,0.9714847590953786,0.7377439045190961
0.5055280213495997,0.9724680432645034,0.7334700109574519
