1,414408241388; 1.0; 0.0; 0.5
1,410408241388; 0.7875751503006012; 0.004920514761544285; 0.6037521674689272
1,406408241388; 0.4759519038076152; 0.03368660105980318; 0.7451807475662908
1,402408241388; 0.25250501002004005; 0.09576078728236184; 0.825867101348799
1,398408241388; 0.09519038076152304; 0.22634367903103708; 0.83923297010372
1,394408241388; 0.023046092184368736; 0.3709311127933384; 0.8030113975111464
1,390408241388; 0.013026052104208416; 0.5174110522331568; 0.7347814478313175
1,386408241388; 0.002004008016032064; 0.6377744133232399; 0.680110789330364
1,382408241388; 0.001002004008016032; 0.7229371688115064; 0.6380304135902388
1,374408241388; 0.0; 0.8622255866767601; 0.56888720666162
